Pair_ID	relatedness_score
7	3.618268
7	3.6105666
7	3.008277
7	3.3251328
7	2.0459118
7	4.056597
7	3.679923
7	3.084
7	3.9827752
7	4.0566206
7	4.000101
7	3.204896
7	3.8207073
7	4.0928254
7	4.312186
7	2.8505898
7	4.194235
7	3.7305617
7	3.3180342
7	3.2455761
7	3.7254643
7	3.4937706
7	2.0397773
7	3.8119955
7	3.4189873
7	3.475872
7	3.790916
7	3.7063484
7	3.3634424
7	3.422851
7	4.052591
7	4.05405
7	4.316542
7	3.2369418
7	3.0673466
7	3.8846292
7	3.581604
7	3.7637362
7	3.625114
7	4.181949
7	4.1178994
7	3.5368328
7	3.264058
7	3.2485766
7	3.6805248
7	4.091775
7	3.1277847
7	4.067195
7	3.858842
7	4.237821
7	3.876265
7	3.8229785
7	2.8021402
7	2.3428059
7	3.2992811
7	2.7924905
7	4.278193
7	3.6949387
7	3.4642258
7	3.9644594
7	3.27777
7	4.1749725
7	3.990151
7	3.8371234
7	3.9787745
7	4.037355
7	3.1152086
7	3.3341556
7	3.2726731
7	3.132371
7	4.224753
7	4.1134906
7	4.124794
7	2.9754338
7	3.9598484
7	4.112676
7	3.8343663
7	2.0380445
7	1.7778285
7	3.3211179
7	3.570778
7	3.4372816
7	3.252624
7	3.847786
7	2.5778608
7	4.0680494
7	3.4998574
7	3.8435307
7	4.187686
7	4.0455446
7	4.0378785
7	3.4223533
7	3.3243666
7	4.2180777
7	3.9875631
7	2.0702693
7	2.7760983
7	3.324614
7	2.6215687
7	3.9078064
7	2.7399268
7	3.7505503
7	3.2534876
7	3.9866772
7	3.82656
7	4.0394793
7	4.069462
7	3.8551345
7	3.8511071
7	4.040701
7	4.029196
7	4.097059
7	3.9969983
7	3.7867594
7	3.9731708
7	4.018764
7	4.0033565
7	3.858539
7	3.6701908
7	2.775941
7	2.5255775
7	2.2499619
7	1.8141173
7	3.4960093
7	3.919705
7	3.9691052
7	2.3140566
7	2.638712
7	2.9079218
7	3.9586244
7	4.1343303
7	3.8481803
7	2.2529716
7	4.099625
7	4.1712823
7	4.177114
7	4.0638533
7	2.959402
7	2.6740632
7	3.958704
7	3.5265007
7	2.9774184
7	4.2007136
7	4.0989866
7	4.0443316
7	4.024962
7	4.0496993
7	3.9639492
7	3.8488364
7	2.1759183
7	4.1106153
7	3.5613608
7	4.012258
7	4.1764517
7	3.226677
7	4.059429
7	3.7756872
7	3.4041576
7	3.6377325
7	4.020984
7	3.9115524
7	4.0915117
7	3.104923
7	3.2570336
7	3.939865
7	4.079238
7	3.984354
7	3.4657793
7	4.3560495
7	4.3467927
7	1.9951406
7	3.7027593
7	4.4074645
7	4.0923514
7	3.8020463
7	4.1387725
7	4.260246
7	3.5707245
7	4.2766747
7	4.1595216
7	3.5870428
7	3.7173486
7	4.219561
7	2.057807
7	3.0627131
7	4.044296
7	4.053044
7	4.0308194
7	2.1465833
7	3.6603189
7	3.7812886
7	4.0385113
7	3.804203
7	4.039602
7	4.0115566
7	4.064907
7	4.3652663
7	4.213558
7	4.348105
7	4.3732786
7	4.351685
7	3.4462662
7	4.4048786
7	4.1601005
7	4.1549077
7	4.475523
7	3.7491412
7	3.6707287
7	3.798195
7	3.3421884
7	3.315062
7	3.789195
7	3.5805597
7	3.4500403
7	4.0646663
7	3.8800454
7	3.3883352
7	3.5015445
7	4.001985
7	3.837206
7	3.8990097
7	3.4604068
7	3.6096559
7	3.5520349
7	3.728971
7	3.252952
7	4.219267
7	3.8954701
7	4.2627974
7	3.226492
7	3.5021033
7	3.5767112
7	3.9211893
7	2.845642
7	3.7494564
7	3.947235
7	3.9113064
7	3.751165
7	3.7497625
7	3.599677
7	3.743321
7	3.547512
7	4.110488
7	4.074553
7	3.2442446
7	3.9041743
7	4.1493526
7	4.2486606
7	3.694654
7	1.4235042
7	3.9353957
7	3.5637226
7	3.0646315
7	1.8598298
7	3.9362383
7	4.180429
7	4.0902557
7	3.3038144
7	3.7952094
7	3.699953
7	3.040944
7	3.7028475
7	3.9729047
7	3.8581882
7	3.7820168
7	3.8489814
7	3.0485926
7	3.2388792
7	3.3167424
7	3.6172462
7	3.6710129
7	3.8057055
7	3.9434643
7	3.8600674
7	4.3260636
7	4.135451
7	2.3738956
7	3.8545227
7	4.1616297
7	4.048024
8	3.8425922
8	4.083395
8	4.344358
8	4.2375565
8	3.4119797
8	3.8140492
8	3.8743439
8	4.209428
8	3.9116092
8	3.5952897
8	4.461484
8	4.242607
8	4.0402174
8	4.115827
8	4.257207
8	3.2296665
8	2.8541393
8	3.529245
8	4.3077154
8	3.116689
8	3.4011035
8	3.9036875
8	3.909536
8	4.2096853
8	3.834569
8	3.823204
8	4.103161
8	4.2151823
8	3.7254434
8	4.033006
8	3.8869996
8	3.921784
8	4.18238
8	3.6178093
8	3.5954628
8	3.6968174
8	3.9742808
8	4.2229023
8	3.9949565
8	4.1989064
8	4.061891
8	3.8234296
8	4.0713425
8	4.164102
8	4.393837
8	4.4094863
8	2.7856328
8	3.8202162
8	3.42203
8	3.7006679
8	3.9282222
8	3.8124614
8	4.00371
8	3.3503666
8	3.9594417
8	3.7889194
8	3.396851
8	4.172207
8	3.868032
8	1.7967558
8	1.8176849
8	1.7736936
8	1.7390845
8	2.0239146
8	4.273173
8	1.9494028
8	3.1454444
8	4.092818
8	4.0767612
8	4.1016717
8	2.811986
8	3.6736813
8	3.8242898
8	3.9586582
8	3.8897686
8	2.5588713
8	3.8358603
8	3.9155302
8	2.6779752
8	3.7938385
8	3.4318924
8	3.300981
8	4.1352677
8	4.185295
8	4.1075077
8	3.9540377
8	2.4459925
8	2.852662
8	3.3470616
8	2.640553
8	4.280237
8	3.8764405
8	4.0005817
8	3.9865985
8	4.269731
8	4.1365314
8	4.0729146
8	4.082106
8	3.9249787
8	3.5728254
8	2.905644
8	4.2494245
8	3.5871649
8	2.8104224
8	3.8668962
8	3.2967224
8	3.9277945
8	3.9973493
8	2.729858
8	4.1462
8	4.0841346
8	4.294417
8	3.5608935
8	4.086389
8	3.7204576
8	3.4885235
8	3.8516774
8	3.7176385
8	4.18503
8	4.323562
8	4.1997256
8	4.1943917
8	3.7680812
8	3.2666903
8	4.311759
8	3.5894923
8	4.3032036
8	4.045621
8	4.0499187
8	3.2111306
8	3.1562696
8	3.9349613
8	3.7883549
8	3.964191
8	4.0219088
8	3.796813
8	3.6644654
8	3.0035667
8	3.51026
8	3.9863763
8	4.1174846
8	3.8131561
8	3.8396692
8	4.1170845
8	4.018003
8	2.9858356
8	1.527709
8	1.6758287
8	3.9735675
8	3.8070889
8	3.693615
8	3.237848
8	3.138997
8	4.21556
8	4.167541
8	4.2993507
8	4.2598433
8	4.2570353
8	3.8874283
8	3.7347775
8	3.8337417
8	4.0865946
8	3.705513
8	4.2879453
8	4.010857
8	3.9707632
8	2.4210262
8	2.4828858
8	4.3864994
8	4.2404375
8	4.2991557
8	4.283871
8	4.351255
8	3.8896508
8	3.9347124
8	2.6680813
8	3.8768487
8	3.8450108
8	4.1925535
8	3.8353586
8	3.3630033
8	4.036605
8	3.8642616
8	3.7900462
8	3.220158
8	3.8865848
8	4.1541433
8	3.698378
8	3.7234426
8	4.0489774
8	3.200897
8	4.1103444
8	4.0630074
8	3.7699776
8	3.970621
8	4.381291
8	4.20346
8	3.8074226
8	3.7696805
8	3.9466524
8	3.561808
8	3.17387
8	2.9048128
8	3.3259945
8	3.0507183
8	4.0389423
8	4.2471466
8	4.304467
8	3.5634708
8	3.5126133
8	3.841453
8	4.2230268
8	4.2217035
8	4.184549
8	4.25736
8	4.2565517
8	4.2506275
8	4.093846
8	4.2699456
8	3.506135
8	3.6465187
8	3.5935426
8	3.4724793
8	3.4295154
8	3.277182
8	3.8764071
8	3.978713
8	3.674209
8	2.3110752
8	2.2522745
8	3.4660974
8	2.949804
8	4.090863
8	4.001712
8	4.0405545
8	3.5105052
8	4.034923
8	4.0388603
8	3.784381
8	3.027029
8	3.2544765
8	3.3975601
8	3.2908244
8	3.1444387
8	4.162968
8	2.5066552
8	2.6601381
8	4.155616
8	3.9166217
8	4.3127747
8	4.009589
8	3.210404
8	4.0924435
8	3.6924186
8	4.089679
8	3.826652
8	3.6995072
8	3.9470258
8	3.8247218
8	4.237868
8	3.502201
8	3.9113994
8	3.168168
8	3.3306322
8	3.673379
8	3.8437872
8	3.702259
8	3.6206083
8	4.2736
8	3.2271447
8	3.2433085
8	4.2623806
8	3.9120436
8	4.1029882
8	3.660263
8	3.3940806
8	4.1447077
8	4.1968794
8	3.0464995
8	2.8929253
8	2.7911534
8	2.8705626
8	3.5572686
8	3.816537
8	2.7484894
8	3.875864
8	3.4022994
8	3.766316
8	4.057523
8	4.035598
8	3.4017434
8	3.79313
8	4.109958
8	4.2487025
8	4.2316513
8	2.3622727
8	3.78937
8	3.7471037
8	4.188164
8	4.1058397
8	3.5928335
8	2.940669
8	2.8863754
8	3.8532157
8	2.285229
8	3.5718298
8	3.871798
8	4.1175084
8	4.047866
8	4.130487
8	4.013938
8	3.7138405
8	3.914648
8	3.72257
8	3.7910676
8	3.4774904
8	3.698491
8	4.065103
8	3.7303224
8	3.690855
8	4.094134
8	4.251417
8	4.0026712
8	3.7855248
8	3.8963203
8	3.9942346
8	3.7216973
8	3.9496245
8	3.7838817
8	4.1556816
8	3.963066
8	3.8336082
8	4.3575697
8	4.179317
8	3.2692327
8	2.6986704
8	4.194684
8	3.9411407
8	4.0446486
8	3.8153405
8	3.588427
8	3.8342018
8	2.9362917
8	4.2181826
8	4.0703497
8	4.026871
8	3.9073696
8	3.7961617
8	3.6728883
8	4.1642447
8	4.019236
8	3.588385
8	3.7382417
8	3.8383808
8	4.2123427
8	4.0444574
8	3.526813
8	4.0024533
8	4.145908
8	1.8100189
8	2.1351106
8	4.1437497
8	4.108301
8	3.461063
8	3.302188
8	3.6088586
8	3.306488
8	3.2005024
8	3.480208
8	4.055766
8	3.230514
8	3.925774
8	3.6201801
8	3.0170312
8	3.7193856
8	3.1069365
8	3.8895235
8	3.9061284
8	3.5168257
8	3.9904356
8	3.9543085
8	3.0540624
8	3.1883361
8	3.9937758
8	4.0869665
8	3.3984685
8	1.8927302
8	3.1252456
8	4.0358043
8	3.5232663
8	4.115434
8	3.0259204
8	3.316123
8	3.6508083
8	3.5724826
8	3.7481031
8	3.8325825
8	3.595292
8	4.03985
8	3.9817567
8	3.631518
8	3.2856345
8	3.6342235
8	4.123888
8	4.1121407
8	3.987937
8	3.1318073
8	4.1551943
8	4.220999
8	4.0802984
8	3.7819219
8	4.200408
8	4.1813703
8	3.9366884
8	4.063087
8	4.1952095
8	4.0296636
8	4.231861
8	3.9964466
8	4.2057395
8	2.1512923
8	3.606163
8	2.9589162
8	3.9428873
8	4.256461
8	4.2027764
8	3.8718243
8	3.1826243
8	1.8852363
8	2.3232756
8	2.8296947
8	4.210367
8	4.0077453
8	2.040688
8	2.7461028
8	4.1631403
8	4.076266
8	4.1307673
8	3.5924597
8	3.4831266
8	3.7223835
8	3.9597344
8	3.9880772
8	3.9544868
8	3.978701
8	3.9294386
8	4.3385143
8	4.260946
8	3.8821807
8	3.649187
8	4.126092
8	4.2140446
8	2.7175698
8	2.583411
8	3.6132083
8	3.2103446
8	2.9605665
8	4.0277057
8	3.9833446
8	3.5016727
8	1.7691591
8	1.8212681
8	1.8054324
8	1.8096788
8	4.0329
8	3.9273052
8	3.9615397
8	2.879715
8	2.2464323
8	3.8918815
8	4.23726
8	3.8787575
8	3.988079
8	3.411841
8	3.601482
8	3.5941558
8	4.248028
8	3.216671
8	3.330235
8	4.247221
8	4.3224235
8	4.3131647
8	3.7728806
8	3.860083
8	4.2216125
8	4.113037
8	3.9137
8	3.9011273
8	4.1134877
8	3.366889
8	4.242779
8	3.3279204
8	2.5661578
8	3.2864747
8	4.029377
8	3.5330567
8	3.9991803
8	3.0831227
8	4.086583
8	3.5807762
8	4.064964
8	3.9187007
8	4.1979423
8	4.11413
8	4.2281146
8	3.6155076
8	3.8194976
8	3.2821126
8	4.278464
8	4.2438116
8	3.7812476
8	3.34278
8	3.305593
8	3.9688087
8	3.7119818
8	4.1121798
9	3.9260182
9	4.037368
9	3.0973887
9	4.169363
9	4.1611905
9	3.940927
9	4.1245756
9	3.8166509
9	3.5937734
9	4.297703
9	3.850399
9	2.8005815
9	4.250222
9	4.2092857
9	4.1714673
9	4.075846
9	3.705896
9	4.0890617
9	4.0082884
9	4.1658645
9	4.1749005
9	4.053646
9	3.974401
9	3.8013778
9	3.840475
9	3.3748932
9	3.2706804
9	3.7142534
9	4.013225
9	3.9656415
9	3.013246
9	3.5391145
9	4.002961
9	3.524321
9	2.6943836
9	3.763445
9	3.9532518
9	2.7634668
9	4.2129717
9	2.6532023
9	3.1665463
9	3.4299722
9	2.076039
9	2.8723545
9	2.7089558
9	1.7004334
9	3.8278227
9	3.8928638
9	2.7276702
9	3.043026
9	3.6170516
9	3.8832326
9	3.0863588
9	3.8342195
9	3.6430497
9	3.7218451
9	4.190565
9	4.1710954
9	4.2300596
9	2.0041854
9	2.1495976
9	1.7927539
9	3.8756132
9	3.340454
9	3.4576974
9	4.1423664
9	3.8270025
9	4.268683
9	3.746376
9	4.5134997
9	2.6720624
9	3.7087293
9	3.9676676
9	3.603126
9	3.526905
9	3.4550276
9	3.8411279
9	3.2901525
9	4.1052737
9	3.0066555
9	4.140111
9	4.192814
9	3.4134698
9	1.712896
9	3.2172816
9	3.4574747
9	3.7792964
9	3.5406775
9	3.227292
9	4.0534744
9	3.5893264
9	4.243429
9	2.9445062
9	3.1294665
9	3.6087017
9	4.421567
9	4.233418
9	4.052276
9	4.0304585
9	4.111675
9	3.4973583
9	4.2317624
9	4.2632647
9	3.6705022
9	2.5289898
9	3.3399067
9	3.8708658
9	4.1032314
9	4.0401554
9	2.9239807
9	2.982871
9	3.7293296
9	3.3452287
9	3.966343
9	4.274546
9	4.1025853
9	4.0921326
9	4.162671
9	2.904029
9	2.8725753
9	2.7225432
9	2.8644805
9	4.165738
9	1.9460316
9	1.3148631
9	2.7188122
9	4.053157
9	3.8726459
9	3.8241978
9	2.1430354
9	2.4637475
9	3.1318536
9	3.9471302
9	3.921289
9	3.6918526
9	3.8523374
9	4.0715036
9	2.6035757
9	3.7798848
9	3.992001
9	3.9940987
9	3.920598
9	3.6950145
9	3.9585795
9	4.1404066
9	3.5099082
9	3.5093174
9	3.708376
9	3.7259693
9	3.6128564
9	2.9184942
9	4.327993
9	4.218333
9	4.3357534
9	3.1759462
9	3.8124852
9	3.9171414
9	3.9289718
9	2.9159822
9	1.8790143
9	2.091031
9	4.2050076
9	3.9968781
9	4.108886
9	2.5480232
9	3.9429965
9	4.5051503
9	4.087102
9	4.3890038
9	3.9478245
9	3.750104
9	3.7757144
9	3.9773874
9	3.36311
9	2.8985345
9	3.380262
9	3.7439623
9	3.5839467
9	3.272183
9	3.4911137
9	3.9220033
9	4.0505857
9	4.3960004
9	4.3916655
9	3.9059768
9	4.4011507
9	3.6006851
9	3.0128646
9	4.141869
9	4.0936856
9	2.6356611
9	2.619954
9	2.7951274
9	2.6597016
9	3.8254771
9	1.2258701
9	2.7639627
9	4.088406
9	3.0275638
9	2.6505089
9	2.3390927
9	4.1590543
9	4.0206637
9	4.3323383
9	3.3331761
9	4.111685
9	2.9707036
9	3.8017192
9	4.118766
9	3.7242403
9	3.912056
9	3.8560452
9	3.9917722
9	3.6785154
9	4.200647
9	4.167805
9	3.551355
9	3.6747012
9	4.2883024
9	3.7780004
9	4.1085105
9	2.4413261
9	3.1878476
9	4.229323
9	3.953652
9	3.9090757
9	4.2532105
9	4.265664
9	3.6565661
9	3.4995756
9	3.0268192
9	3.7608585
9	4.1157517
9	2.4844546
9	2.3155599
9	4.300679
9	4.183166
9	4.2454963
9	3.9363441
9	4.07318
9	4.100319
9	4.297975
9	4.15061
9	3.9041748
9	3.5788765
9	3.906814
9	4.235108
9	3.5497189
9	2.7571669
9	2.4004436
9	3.6664343
9	4.3284755
9	3.5331364
9	2.99471
9	3.256723
9	3.123158
9	4.098506
9	4.044345
9	2.9506228
9	3.5873785
9	3.5510025
9	4.226651
9	4.2705216
9	4.138082
9	2.7297435
9	4.013549
9	3.9235787
9	3.5655947
9	3.7431726
9	4.0501413
9	4.051813
9	3.720963
9	4.0233884
9	4.089086
9	3.8192525
9	4.103744
9	3.3238993
9	4.2347603
9	4.2386055
9	3.7599382
9	3.5565019
9	3.5301738
9	2.288382
9	3.7434587
9	3.6284366
9	3.375577
9	4.3293524
9	4.3791842
9	4.124108
9	3.17027
9	3.3496776
9	4.1582685
9	3.89324
9	4.179992
9	4.085791
9	4.0793853
9	4.1820345
9	4.24164
9	3.2801337
9	4.146776
9	3.6472745
9	4.0535874
9	3.994985
9	4.024709
9	4.0652966
9	3.810318
9	3.708848
9	4.221263
9	4.4831123
9	4.346134
9	3.916277
9	3.997075
9	3.823965
9	4.0610423
9	3.8011165
9	3.5440283
9	4.0581074
9	4.165834
9	2.78757
9	4.2190747
9	2.6937356
9	3.9118395
9	4.056547
9	3.9071784
9	4.060499
9	4.2845116
9	4.173625
9	4.1258526
9	4.2043467
9	4.1222844
9	3.898199
9	3.8667111
9	2.8256302
9	2.8786478
9	4.0848246
9	4.073653
9	3.3634782
9	3.343874
9	3.6929197
9	3.4435616
9	3.7319107
9	4.342937
9	4.1267366
9	3.9141145
9	4.033336
9	3.955285
9	4.0012336
9	3.9869032
9	4.064329
9	4.33721
9	4.115581
9	4.0964994
9	3.2324893
9	3.8091588
9	3.8088288
9	3.7580242
9	3.6869903
9	3.6788678
9	3.9513097
9	2.115819
9	4.04025
9	4.347607
9	4.3601084
9	4.305736
9	3.932561
9	4.1468167
9	3.3106537
9	3.716476
9	3.8402553
9	2.5607128
9	1.1655385
9	2.1281796
9	3.7574315
9	3.6472244
9	3.4369626
9	3.749035
9	3.4266062
9	3.96136
9	4.331834
9	1.561317
9	1.6664567
9	3.9454908
9	3.189035
9	3.1495266
9	3.1275039
9	2.264523
9	2.2690792
9	1.8385209
9	1.4098686
9	3.5190024
9	3.9943314
9	3.0603766
9	3.5492907
9	0.7808188
9	2.914319
9	0.9029206
9	0.96451
9	2.0321016
9	2.9084163
9	3.9751716
9	1.3968871
9	0.93124336
9	1.4755014
9	4.278683
9	3.6707783
9	1.3595234
9	2.5981011
9	1.6200349
9	2.1673098
9	1.7079821
9	2.4361887
9	2.4627173
9	1.9660764
9	1.1579814
9	2.8372054
9	1.155993
9	3.4704003
9	1.7908951
9	2.6817765
9	1.5251684
9	2.996856
9	1.9663231
9	1.6919894
9	3.1843143
9	3.799438
9	3.4445992
9	2.951682
9	4.1673164
9	1.6438708
9	1.6539582
9	2.851534
9	3.6584592
9	1.2658187
9	4.0280213
9	2.1978507
9	2.6655912
9	2.9047756
9	4.0812097
9	1.4454039
9	1.8749022
9	3.460782
9	2.950633
9	3.5967631
9	1.2350198
9	2.8059206
9	3.0166864
9	0.93905205
9	3.027144
9	1.2679694
9	2.0966468
9	2.9296432
9	3.3387246
9	3.2040095
9	0.82359475
9	2.7661533
9	3.0227404
9	2.6868653
9	2.7549896
9	1.7634461
9	1.3392297
9	1.6965548
9	4.349565
9	1.3710604
9	2.2919345
9	2.637054
9	2.1367974
9	1.4652457
9	2.0314798
9	1.1545782
9	1.8044786
9	0.8794004
9	4.102854
9	3.2477143
9	1.2226187
9	3.9299054
9	1.4776167
9	2.0549088
9	1.0334126
9	3.5358963
9	3.0433798
9	3.055838
9	2.971439
9	3.9011688
9	4.1357975
9	4.046925
9	3.6102266
9	3.9012647
9	2.559412
9	0.9401283
9	1.2364142
9	3.4690757
9	2.501956
